Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
19/09/2025,20:30,VfB Stuttgart,FC St. Pauli,2,0,Ended
20/09/2025,15:30,FC Augsburg,1. FSV Mainz 05,1,4,Ended
20/09/2025,15:30,Hamburger SV,1. FC Heidenheim,2,1,Ended
20/09/2025,15:30,SV Werder Bremen,SC Freiburg,0,3,Ended
20/09/2025,15:30,TSG Hoffenheim,FC Bayern München,1,4,Ended
20/09/2025,18:30,RB Leipzig,1. FC Köln,3,1,Ended
21/09/2025,15:30,Eintracht Frankfurt,1. FC Union Berlin,3,4,Ended
21/09/2025,17:30,Bayer 04 Leverkusen,Borussia M'gladbach,1,1,Ended
21/09/2025,19:30,Borussia Dortmund,VfL Wolfsburg,1,0,Ended
