Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
22/08/2025,20:30,FC Bayern München,RB Leipzig,6,0,Ended
23/08/2025,15:30,1. FC Heidenheim,VfL Wolfsburg,1,3,Ended
23/08/2025,15:30,1. FC Union Berlin,VfB Stuttgart,2,1,Ended
23/08/2025,15:30,Bayer 04 Leverkusen,TSG Hoffenheim,1,2,Ended
23/08/2025,15:30,Eintracht Frankfurt,SV Werder Bremen,4,1,Ended
23/08/2025,15:30,SC Freiburg,FC Augsburg,1,3,Ended
23/08/2025,18:30,FC St. Pauli,Borussia Dortmund,3,3,Ended
24/08/2025,15:30,1. FSV Mainz 05,1. FC Köln,0,1,Ended
24/08/2025,17:30,Borussia M'gladbach,Hamburger SV,0,0,Ended
