Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
05/12/2025,20:30,1. FSV Mainz 05,Borussia M'gladbach,0,1,Ended
06/12/2025,15:30,1. FC Heidenheim,SC Freiburg,2,1,Ended
06/12/2025,15:30,1. FC Köln,FC St. Pauli,1,1,Ended
06/12/2025,15:30,FC Augsburg,Bayer 04 Leverkusen,2,0,Ended
06/12/2025,15:30,VfB Stuttgart,FC Bayern München,0,5,Ended
06/12/2025,15:30,VfL Wolfsburg,1. FC Union Berlin,3,1,Ended
06/12/2025,18:30,RB Leipzig,Eintracht Frankfurt,6,0,Ended
07/12/2025,15:30,Hamburger SV,SV Werder Bremen,3,2,Ended
07/12/2025,17:30,Borussia Dortmund,TSG Hoffenheim,2,0,Ended
