Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
28/11/2025,20:30,Borussia M'gladbach,RB Leipzig,0,0,Ended
29/11/2025,15:30,1. FC Union Berlin,1. FC Heidenheim,1,2,Ended
29/11/2025,15:30,FC Bayern München,FC St. Pauli,3,1,Ended
29/11/2025,15:30,SV Werder Bremen,1. FC Köln,1,1,Ended
29/11/2025,15:30,TSG Hoffenheim,FC Augsburg,3,0,Ended
29/11/2025,18:30,Bayer 04 Leverkusen,Borussia Dortmund,1,2,Ended
30/11/2025,15:30,Hamburger SV,VfB Stuttgart,2,1,Ended
30/11/2025,17:30,Eintracht Frankfurt,VfL Wolfsburg,1,1,Ended
30/11/2025,19:30,SC Freiburg,1. FSV Mainz 05,4,0,Ended
