Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
26/09/2025,20:30,FC Bayern München,SV Werder Bremen,4,0,Ended
27/09/2025,15:30,1. FC Heidenheim,FC Augsburg,2,1,Ended
27/09/2025,15:30,1. FSV Mainz 05,Borussia Dortmund,0,2,Ended
27/09/2025,15:30,FC St. Pauli,Bayer 04 Leverkusen,1,2,Ended
27/09/2025,15:30,VfL Wolfsburg,RB Leipzig,0,1,Ended
27/09/2025,18:30,Borussia M'gladbach,Eintracht Frankfurt,4,6,Ended
28/09/2025,15:30,SC Freiburg,TSG Hoffenheim,1,1,Ended
28/09/2025,17:30,1. FC Köln,VfB Stuttgart,1,2,Ended
28/09/2025,19:30,1. FC Union Berlin,Hamburger SV,0,0,Ended
