Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
16/01/2026,20:30,SV Werder Bremen,Eintracht Frankfurt,3,3,Ended
17/01/2026,15:30,1. FC Köln,1. FSV Mainz 05,2,1,Ended
17/01/2026,15:30,Borussia Dortmund,FC St. Pauli,3,2,Ended
17/01/2026,15:30,Hamburger SV,Borussia M'gladbach,0,0,Ended
17/01/2026,15:30,TSG Hoffenheim,Bayer 04 Leverkusen,1,0,Ended
17/01/2026,15:30,VfL Wolfsburg,1. FC Heidenheim,1,1,Ended
17/01/2026,18:30,RB Leipzig,FC Bayern München,1,5,Ended
18/01/2026,15:30,VfB Stuttgart,1. FC Union Berlin,1,1,Ended
18/01/2026,17:30,FC Augsburg,SC Freiburg,2,2,Ended
