Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
31/10/2025,20:30,FC Augsburg,Borussia Dortmund,0,1,Ended
01/11/2025,15:30,1. FC Heidenheim,Eintracht Frankfurt,1,1,Ended
01/11/2025,15:30,1. FC Union Berlin,SC Freiburg,0,0,Ended
01/11/2025,15:30,1. FSV Mainz 05,SV Werder Bremen,1,1,Ended
01/11/2025,15:30,FC St. Pauli,Borussia M'gladbach,0,4,Ended
01/11/2025,15:30,RB Leipzig,VfB Stuttgart,3,1,Ended
01/11/2025,18:30,FC Bayern München,Bayer 04 Leverkusen,3,0,Ended
02/11/2025,15:30,1. FC Köln,Hamburger SV,4,1,Ended
02/11/2025,17:30,VfL Wolfsburg,TSG Hoffenheim,2,3,Ended
