Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
23/08/2025,17:00,Moreirense,Vitória SC,2,0,Ended
23/08/2025,19:00,CD Nacional,Sporting CP,1,4,Ended
23/08/2025,21:30,Benfica,Tondela,3,0,Ended
23/08/2025,21:30,FC Arouca,Rio Ave,3,3,Ended
24/08/2025,16:30,Famalicão,Gil Vicente,0,0,Ended
24/08/2025,19:00,FC Porto,Casa Pia,4,0,Ended
24/08/2025,21:30,Sporting Braga,AVS - Futebol SAD,2,2,Ended
25/08/2025,21:15,CF Estrela Amadora,FC Alverca,2,2,Ended
06/09/2025,21:30,Estoril Praia,Santa Clara,0,1,Ended
