Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
19/09/2025,21:15,Rio Ave,FC Porto,0,3,Ended
20/09/2025,16:30,CD Nacional,FC Arouca,1,2,Ended
20/09/2025,16:30,Santa Clara,FC Alverca,2,1,Ended
20/09/2025,19:00,AVS - Futebol SAD,Benfica,0,3,Ended
20/09/2025,21:30,Vitória SC,Sporting Braga,1,1,Ended
21/09/2025,16:30,Tondela,CF Estrela Amadora,0,0,Ended
21/09/2025,19:00,Gil Vicente,Estoril Praia,2,0,Ended
21/09/2025,21:30,Casa Pia,Famalicão,1,1,Ended
22/09/2025,21:15,Sporting CP,Moreirense,3,0,Ended
