Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
27/12/2025,19:00,Famalicão,CF Estrela Amadora,2,3,Ended
27/12/2025,21:30,Estoril Praia,FC Alverca,4,1,Ended
28/12/2025,16:30,Casa Pia,Vitória SC,0,0,Ended
28/12/2025,16:30,FC Arouca,Gil Vicente,2,2,Ended
28/12/2025,19:00,Sporting Braga,Benfica,2,2,Ended
28/12/2025,21:30,Sporting CP,Rio Ave,4,0,Ended
29/12/2025,21:15,FC Porto,AVS - Futebol SAD,2,0,Ended
11/01/2026,16:30,CD Nacional,Santa Clara,3,3,Ended
11/01/2026,19:00,Moreirense,Tondela,1,0,Ended
