Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
28/11/2025,21:15,Vitória SC,AVS - Futebol SAD,4,0,Ended
29/11/2025,16:30,Casa Pia,FC Alverca,0,2,Ended
29/11/2025,16:30,Moreirense,Famalicão,2,2,Ended
29/11/2025,19:00,CD Nacional,Benfica,1,2,Ended
29/11/2025,21:30,Gil Vicente,Tondela,0,1,Ended
30/11/2025,16:30,Rio Ave,Santa Clara,1,1,Ended
30/11/2025,19:00,Sporting CP,CF Estrela Amadora,4,0,Ended
30/11/2025,21:30,FC Porto,Estoril Praia,1,0,Ended
01/12/2025,21:15,FC Arouca,Sporting Braga,0,4,Ended
