Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
07/11/2025,21:15,Estoril Praia,FC Arouca,4,3,Ended
08/11/2025,16:30,FC Alverca,Rio Ave,1,1,Ended
08/11/2025,19:00,Tondela,Vitória SC,0,1,Ended
08/11/2025,21:30,Santa Clara,Sporting CP,1,2,Ended
09/11/2025,16:30,AVS - Futebol SAD,Gil Vicente,1,1,Ended
09/11/2025,16:30,CF Estrela Amadora,CD Nacional,1,1,Ended
09/11/2025,19:00,Famalicão,FC Porto,0,1,Ended
09/11/2025,21:30,Benfica,Casa Pia,2,2,Ended
09/11/2025,21:30,Sporting Braga,Moreirense,2,1,Ended
