Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
26/09/2025,21:15,Benfica,Gil Vicente,2,1,Ended
27/09/2025,16:30,Moreirense,Casa Pia,2,1,Ended
27/09/2025,17:30,Santa Clara,Tondela,1,2,Ended
27/09/2025,19:00,CF Estrela Amadora,AVS - Futebol SAD,3,0,Ended
27/09/2025,21:30,Estoril Praia,Sporting CP,0,1,Ended
28/09/2025,16:30,FC Alverca,Vitória SC,2,0,Ended
28/09/2025,19:00,Sporting Braga,CD Nacional,0,1,Ended
28/09/2025,21:30,Famalicão,Rio Ave,0,0,Ended
29/09/2025,21:00,FC Arouca,FC Porto,0,4,Ended
