Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
31/10/2025,21:15,Sporting CP,FC Alverca,2,0,Ended
01/11/2025,16:30,CD Nacional,Famalicão,0,1,Ended
01/11/2025,19:00,Casa Pia,CF Estrela Amadora,3,5,Ended
01/11/2025,19:00,Rio Ave,Estoril Praia,0,4,Ended
01/11/2025,21:30,Vitória SC,Benfica,0,3,Ended
02/11/2025,16:30,AVS - Futebol SAD,Tondela,2,2,Ended
02/11/2025,19:00,FC Arouca,Moreirense,0,2,Ended
02/11/2025,21:30,FC Porto,Sporting Braga,2,1,Ended
03/11/2025,21:45,Gil Vicente,Santa Clara,1,0,Ended
