Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
02/01/2026,19:45,Gil Vicente,Sporting CP,1,1,Ended
02/01/2026,21:45,Vitória SC,CD Nacional,2,1,Ended
03/01/2026,16:30,Tondela,FC Arouca,3,1,Ended
03/01/2026,19:00,Benfica,Estoril Praia,3,1,Ended
03/01/2026,19:00,CF Estrela Amadora,Sporting Braga,3,3,Ended
03/01/2026,21:30,AVS - Futebol SAD,Moreirense,0,2,Ended
04/01/2026,16:30,Rio Ave,Casa Pia,3,1,Ended
04/01/2026,19:00,Santa Clara,FC Porto,0,1,Ended
04/01/2026,21:30,FC Alverca,Famalicão,1,0,Ended
