Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
17/10/2025,20:45,Paris Saint-Germain,RC Strasbourg,3,3,Ended
18/10/2025,17:00,Nice,Olympique Lyonnais,3,2,Ended
18/10/2025,19:00,Angers,AS Monaco,1,1,Ended
18/10/2025,21:05,Olympique de Marseille,Le Havre,6,2,Ended
19/10/2025,15:00,RC Lens,Paris FC,2,1,Ended
19/10/2025,17:15,Lorient,Stade Brestois,3,3,Ended
19/10/2025,17:15,Stade Rennais,Auxerre,2,2,Ended
19/10/2025,17:15,Toulouse,Metz,4,0,Ended
19/10/2025,20:45,Nantes,Lille,0,2,Ended
