Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
24/10/2025,20:45,Paris FC,Nantes,1,2,Ended
25/10/2025,17:00,Stade Brestois,Paris Saint-Germain,0,3,Ended
25/10/2025,19:00,AS Monaco,Toulouse,1,0,Ended
25/10/2025,21:05,RC Lens,Olympique de Marseille,2,1,Ended
26/10/2025,15:00,Lille,Metz,6,1,Ended
26/10/2025,17:15,Angers,Lorient,2,0,Ended
26/10/2025,17:15,Auxerre,Le Havre,0,1,Ended
26/10/2025,17:15,Stade Rennais,Nice,1,2,Ended
26/10/2025,20:45,Olympique Lyonnais,RC Strasbourg,2,1,Ended
