Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
02/01/2026,20:45,Toulouse,RC Lens,0,3,Ended
03/01/2026,17:00,AS Monaco,Olympique Lyonnais,1,3,Ended
03/01/2026,19:00,Nice,RC Strasbourg,1,1,Ended
03/01/2026,21:05,Lille,Stade Rennais,0,2,Ended
04/01/2026,15:00,Olympique de Marseille,Nantes,0,2,Ended
04/01/2026,17:15,Le Havre,Angers,2,1,Ended
04/01/2026,17:15,Lorient,Metz,1,1,Ended
04/01/2026,17:15,Stade Brestois,Auxerre,2,0,Ended
04/01/2026,20:45,Paris Saint-Germain,Paris FC,2,1,Ended
