Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
29/08/2025,20:45,RC Lens,Stade Brestois,3,1,Ended
30/08/2025,17:00,Lorient,Lille,1,7,Ended
30/08/2025,19:00,Nantes,Auxerre,1,0,Ended
30/08/2025,21:05,Toulouse,Paris Saint-Germain,3,6,Ended
31/08/2025,15:00,Angers,Stade Rennais,1,1,Ended
31/08/2025,17:15,AS Monaco,RC Strasbourg,3,2,Ended
31/08/2025,17:15,Le Havre,Nice,3,1,Ended
31/08/2025,17:15,Paris FC,Metz,3,2,Ended
31/08/2025,20:45,Olympique Lyonnais,Olympique de Marseille,1,0,Ended
