Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
22/08/2025,20:45,Paris Saint-Germain,Angers,1,0,Ended
23/08/2025,17:00,Olympique de Marseille,Paris FC,5,2,Ended
23/08/2025,19:00,Nice,Auxerre,3,1,Ended
23/08/2025,21:05,Olympique Lyonnais,Metz,3,0,Ended
24/08/2025,15:00,Lorient,Stade Rennais,4,0,Ended
24/08/2025,17:15,Le Havre,RC Lens,1,2,Ended
24/08/2025,17:15,RC Strasbourg,Nantes,1,0,Ended
24/08/2025,17:15,Toulouse,Stade Brestois,2,0,Ended
24/08/2025,20:45,Lille,AS Monaco,1,0,Ended
