Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
15/08/2025,20:45,Stade Rennais,Olympique de Marseille,1,0,Ended
16/08/2025,17:00,RC Lens,Olympique Lyonnais,0,1,Ended
16/08/2025,19:00,AS Monaco,Le Havre,3,1,Ended
16/08/2025,21:05,Nice,Toulouse,0,1,Ended
17/08/2025,15:00,Stade Brestois,Lille,3,3,Ended
17/08/2025,17:15,Angers,Paris FC,1,0,Ended
17/08/2025,17:15,Auxerre,Lorient,1,0,Ended
17/08/2025,17:15,Metz,RC Strasbourg,0,1,Ended
17/08/2025,20:45,Nantes,Paris Saint-Germain,0,1,Ended
