Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
03/10/2025,20:45,Paris FC,Lorient,2,0,Ended
04/10/2025,17:00,Metz,Olympique de Marseille,0,3,Ended
04/10/2025,19:00,Stade Brestois,Nantes,0,0,Ended
04/10/2025,21:05,Auxerre,RC Lens,1,2,Ended
05/10/2025,15:00,Olympique Lyonnais,Toulouse,1,2,Ended
05/10/2025,17:15,AS Monaco,Nice,2,2,Ended
05/10/2025,17:15,Le Havre,Stade Rennais,2,2,Ended
05/10/2025,17:15,RC Strasbourg,Angers,5,0,Ended
05/10/2025,20:45,Lille,Paris Saint-Germain,1,1,Ended
