Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
07/11/2025,20:45,Paris FC,Stade Rennais,0,1,Ended
08/11/2025,17:00,Olympique de Marseille,Stade Brestois,3,0,Ended
08/11/2025,19:00,Le Havre,Nantes,1,1,Ended
08/11/2025,21:05,AS Monaco,RC Lens,1,4,Ended
09/11/2025,15:00,Lorient,Toulouse,1,1,Ended
09/11/2025,17:15,Angers,Auxerre,2,0,Ended
09/11/2025,17:15,Metz,Nice,2,1,Ended
09/11/2025,17:15,RC Strasbourg,Lille,2,0,Ended
09/11/2025,20:45,Olympique Lyonnais,Paris Saint-Germain,2,3,Ended
