Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
23/01/2026,20:00,Auxerre,Paris Saint-Germain,0,1,Ended
24/01/2026,17:00,Stade Rennais,Lorient,0,2,Ended
24/01/2026,19:00,Le Havre,AS Monaco,0,0,Ended
24/01/2026,21:05,Olympique de Marseille,RC Lens,3,1,Ended
25/01/2026,15:00,Nantes,Nice,1,4,Ended
25/01/2026,17:15,Metz,Olympique Lyonnais,2,5,Ended
25/01/2026,17:15,Paris FC,Angers,0,0,Ended
25/01/2026,17:15,Stade Brestois,Toulouse,0,2,Ended
25/01/2026,20:45,Lille,RC Strasbourg,1,4,Ended
