Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
24/10/2025,20:00,SC Heerenveen,NAC Breda,3,3,Ended
25/10/2025,16:30,Fortuna Sittard,FC Groningen,1,2,Ended
25/10/2025,18:45,Sparta Rotterdam,SC Telstar,1,0,Ended
25/10/2025,20:00,FC Volendam,Heracles Almelo,3,0,Ended
25/10/2025,21:00,PEC Zwolle,NEC Nijmegen,2,2,Ended
26/10/2025,12:15,FC Twente,AFC Ajax,2,3,Ended
26/10/2025,14:30,Feyenoord,PSV Eindhoven,2,3,Ended
26/10/2025,16:45,AZ Alkmaar,FC Utrecht,4,1,Ended
26/10/2025,20:00,Go Ahead Eagles,Excelsior,2,0,Ended
