Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
24/01/2026,16:30,AFC Ajax,FC Volendam,2,0,Ended
24/01/2026,18:45,NEC Nijmegen,PEC Zwolle,2,1,Ended
24/01/2026,20:00,PSV Eindhoven,NAC Breda,2,2,Ended
24/01/2026,21:00,FC Twente,Excelsior,0,0,Ended
25/01/2026,12:15,SC Telstar,AZ Alkmaar,0,1,Ended
25/01/2026,14:30,FC Groningen,Fortuna Sittard,1,2,Ended
25/01/2026,16:45,FC Utrecht,Sparta Rotterdam,0,1,Ended
25/01/2026,16:45,Feyenoord,Heracles Almelo,4,2,Ended
11/02/2026,18:45,Go Ahead Eagles,SC Heerenveen,-,-,Not started
