Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
26/09/2025,20:00,FC Twente,Fortuna Sittard,3,2,Ended
27/09/2025,16:30,AFC Ajax,NAC Breda,2,1,Ended
27/09/2025,18:45,FC Volendam,PEC Zwolle,2,1,Ended
27/09/2025,20:00,Excelsior,PSV Eindhoven,1,2,Ended
27/09/2025,21:00,Heracles Almelo,Sparta Rotterdam,3,0,Ended
28/09/2025,12:15,NEC Nijmegen,AZ Alkmaar,2,1,Ended
28/09/2025,14:30,FC Groningen,Feyenoord,0,1,Ended
28/09/2025,14:30,FC Utrecht,SC Heerenveen,2,2,Ended
28/09/2025,16:45,SC Telstar,Go Ahead Eagles,4,2,Ended
