Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
08/08/2025,20:00,Fortuna Sittard,Go Ahead Eagles,2,2,Ended
09/08/2025,16:30,NEC Nijmegen,Excelsior,5,0,Ended
09/08/2025,18:45,Feyenoord,NAC Breda,2,0,Ended
09/08/2025,20:00,SC Heerenveen,FC Volendam,1,1,Ended
09/08/2025,21:00,PSV Eindhoven,Sparta Rotterdam,6,1,Ended
10/08/2025,12:15,PEC Zwolle,FC Twente,1,0,Ended
10/08/2025,14:30,AFC Ajax,SC Telstar,2,0,Ended
10/08/2025,14:30,AZ Alkmaar,FC Groningen,4,1,Ended
10/08/2025,16:45,FC Utrecht,Heracles Almelo,4,0,Ended
