Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
27/09/2025,15:00,Como,Cremonese,1,1,Ended
27/09/2025,18:00,Juventus,Atalanta,1,1,Ended
27/09/2025,20:45,Cagliari,Inter,0,2,Ended
28/09/2025,12:30,Sassuolo,Udinese,3,1,Ended
28/09/2025,15:00,Pisa,Fiorentina,0,0,Ended
28/09/2025,15:00,Roma,Hellas Verona,2,0,Ended
28/09/2025,18:00,Lecce,Bologna,2,2,Ended
28/09/2025,20:45,Milan,Napoli,2,1,Ended
29/09/2025,18:30,Parma,Torino,2,1,Ended
29/09/2025,20:45,Genoa,Lazio,0,3,Ended
