Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
30/01/2026,20:45,Lazio,Genoa,3,2,Ended
31/01/2026,15:00,Pisa,Sassuolo,1,3,Ended
31/01/2026,18:00,Napoli,Fiorentina,2,1,Ended
31/01/2026,20:45,Cagliari,Hellas Verona,4,0,Ended
01/02/2026,12:30,Torino,Lecce,1,0,Ended
01/02/2026,15:00,Como,Atalanta,0,0,Ended
01/02/2026,18:00,Cremonese,Inter,0,2,Ended
01/02/2026,20:45,Parma,Juventus,1,4,Ended
02/02/2026,20:45,Udinese,Roma,1,0,Ended
03/02/2026,20:45,Bologna,Milan,0,3,Ended
