Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
28/10/2025,18:30,Lecce,Napoli,0,1,Ended
28/10/2025,20:45,Atalanta,Milan,1,1,Ended
29/10/2025,18:30,Como,Hellas Verona,3,1,Ended
29/10/2025,18:30,Juventus,Udinese,3,1,Ended
29/10/2025,18:30,Roma,Parma,2,1,Ended
29/10/2025,20:45,Bologna,Torino,0,0,Ended
29/10/2025,20:45,Genoa,Cremonese,0,2,Ended
29/10/2025,20:45,Inter,Fiorentina,3,0,Ended
30/10/2025,18:30,Cagliari,Sassuolo,1,2,Ended
30/10/2025,20:45,Pisa,Lazio,0,0,Ended
