Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
23/01/2026,20:45,Inter,Pisa,6,2,Ended
24/01/2026,15:00,Como,Torino,6,0,Ended
24/01/2026,18:00,Fiorentina,Cagliari,1,2,Ended
24/01/2026,20:45,Lecce,Lazio,0,0,Ended
25/01/2026,12:30,Sassuolo,Cremonese,1,0,Ended
25/01/2026,15:00,Atalanta,Parma,4,0,Ended
25/01/2026,15:00,Genoa,Bologna,3,2,Ended
25/01/2026,18:00,Juventus,Napoli,3,0,Ended
25/01/2026,20:45,Roma,Milan,1,1,Ended
26/01/2026,20:45,Hellas Verona,Udinese,1,3,Ended
