Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
06/01/2026,15:00,Pisa,Como,0,3,Ended
06/01/2026,18:00,Lecce,Roma,0,2,Ended
06/01/2026,20:45,Sassuolo,Juventus,0,3,Ended
07/01/2026,18:30,Bologna,Atalanta,0,2,Ended
07/01/2026,18:30,Napoli,Hellas Verona,2,2,Ended
07/01/2026,20:45,Lazio,Fiorentina,2,2,Ended
07/01/2026,20:45,Parma,Inter,0,2,Ended
07/01/2026,20:45,Torino,Udinese,1,2,Ended
08/01/2026,18:30,Cremonese,Cagliari,2,2,Ended
08/01/2026,20:45,Milan,Genoa,1,1,Ended
