Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
02/01/2026,20:45,Cagliari,Milan,0,1,Ended
03/01/2026,12:30,Como,Udinese,1,0,Ended
03/01/2026,15:00,Genoa,Pisa,1,1,Ended
03/01/2026,15:00,Sassuolo,Parma,1,1,Ended
03/01/2026,18:00,Juventus,Lecce,1,1,Ended
03/01/2026,20:45,Atalanta,Roma,1,0,Ended
04/01/2026,12:30,Lazio,Napoli,0,2,Ended
04/01/2026,15:00,Fiorentina,Cremonese,1,0,Ended
04/01/2026,18:00,Hellas Verona,Torino,0,3,Ended
04/01/2026,20:45,Inter,Bologna,3,1,Ended
