Data,Ora,Squadra Casa,Squadra Trasferta,Gol Casa,Gol Trasferta,Stato
01/11/2025,15:00,Udinese,Atalanta,1,0,Ended
01/11/2025,18:00,Napoli,Como,0,0,Ended
01/11/2025,20:45,Cremonese,Juventus,1,2,Ended
02/11/2025,12:30,Hellas Verona,Inter,1,2,Ended
02/11/2025,15:00,Fiorentina,Lecce,0,1,Ended
02/11/2025,15:00,Torino,Pisa,2,2,Ended
02/11/2025,18:00,Parma,Bologna,1,3,Ended
02/11/2025,20:45,Milan,Roma,1,0,Ended
03/11/2025,18:30,Sassuolo,Genoa,1,2,Ended
03/11/2025,20:45,Lazio,Cagliari,2,0,Ended
